LMED,FMR,IPOV,BEDRMS,BUILT,STATUS,TYPE,VALUE,VACANCY,TENURE,NUNITS,ROOMS,WEIGHT,PER,ZINC2,ZADEQ,ZSMHC,STRUCTURETYPE,OWNRENT,TOTSAL,ASSISTED,GLMED,GL30,GL50,GL80,APLMED,ABL30,ABL50,ABL80,ABLMED,BURDEN,INCRELAMIPCT,INCRELAMICAT,INCRELPOVPCT,INCRELPOVCAT,INCRELFMRPCT,INCRELFMRCAT,COSTMedRELAMIPCT,COSTMedRELAMICAT,COSTMedRELPOVPCT,COSTMedRELPOVCAT,COSTMedRELFMRPCT,COSTMedRELFMRCAT,FMTZADEQ,FMTMETRO3,FMTBUILT,FMTSTRUCTURETYPE,FMTBEDRMS,FMTOWNRENT,FMTCOSTMEDRELPOVCAT,FMTINCRELPOVCAT,FMTCOSTMEDRELFMRCAT,FMTINCRELFMRCAT,FMTCOSTMEDRELAMICAT,FMTINCRELAMICAT,FMTASSISTED,FMTBURDEN,FMTREGION,FMTSTATUS
49000,1122,18070,2,1980,'1',1,60000,-6,'1',200,5,1740.51476,3,40892,'1',1765,5,'1',0,-9,49000,17650,29450,47100,44100,17650,29450,47100,44100,0.517949721,92.72562358,4,226.2977311,4,91.114082,2,80.59955259,4,196.7039441,3,79.19875823,2,'1 Adequate','-5','1980-1989','5 50+ units','2 2BR','1 Owner','3 150-200% Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','4 60 - 80% AMI','4 60 - 80% AMI','.','3 50% or More','-5','-5'
64362,751,15492,2,1990,'1',1,-6,-6,'2',4,4,3031.890419,2,88974,'1',1078,2,'2',89000,0,64362,15429,25701,41108,51489.6,17357.625,28913.625,46246.5,57925.8,0.145390788,172.7999441,7,574.3222308,4,296.1850866,3,74.44005952,4,278.3372063,4,143.5419441,3,'1 Adequate','Central City','1990-1999','2 2-4 units','2 2BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','4 60 - 80% AMI','7 120% AMI +','0 Not Assisted','1 Less than 30%','-5','-5'
56613,868,15492,2,1980,'1',1,-6,-6,'2',4,4,2650.054663,2,29974,'2',668,2,'2',30000,0,56613,13931,23192,37100,45290.4,15672.375,26091,41737.5,50951.7,0.267431774,66.1817957,4,193.4805061,3,86.33064516,2,52.44182235,3,172.4761167,3,76.95852535,2,'2 Moderately Inadequ','Central City','1980-1989','2 2-4 units','2 2BR','2 Renter','3 150-200% Poverty','3 150-200% Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','3 50 - 60% AMI','4 60 - 80% AMI','0 Not Assisted','1 Less than 30%','-5','-5'
60060,1282,13948,3,2004,'1',1,220000,-6,'1',1,5,1154.472087,2,58112,'1',605,1,'1',0,-9,60060,14883,24790,39658,48048,19347.9,32227,51555.4,62462.4,0.124931167,120.945721,7,416.6332091,4,113.3229329,3,106.7300379,6,477.9620247,4,130.0041794,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','6 100 - 120% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
59541,904,15492,2,1980,'1',1,50000,-6,'1',1,4,2314.174609,2,62987,'1',247,1,'1',43000,-9,59541,14627,24354,38963,47632.8,16455.375,27398.25,43833.375,53586.9,0.047057329,132.2345107,7,406.5775884,4,174.1897124,3,36.99971867,2,127.9821988,2,54.83131151,2,'1 Adequate','-5','1980-1989','1 Single Family','2 2BR','1 Owner','2 100-150% Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','2 30 - 50% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
59541,1436,15452,4,1980,'1',1,80000,-6,'1',1,8,2317.15725,2,10200,'1',559,1,'1',0,-9,59541,14627,24354,38963,47632.8,21209.15,35313.3,56496.35,69067.56,0.657647059,21.41381569,1,66.01087238,1,17.75766017,1,41.90950174,2,187.3276615,3,50.39322816,2,'1 Adequate','-5','1980-1989','1 Single Family','4 4BR+','1 Owner','3 150-200% Poverty','1 LTE Poverty','2 50.1 - 100% FMR','1 LTE 50% FMR','2 30 - 50% AMI','1 LTE 30% AMI','.','3 50% or More','-5','-5'
60060,1528,23483,4,2007,'1',1,-6,-6,'2',1,7,2218.133418,4,29987,'1',1093,1,'2',30000,0,60060,18575,30963,49543,60060,21547,35917.08,57469.88,69669.6,0.437389536,49.92840493,2,127.6966316,2,49.0625,1,62.75333862,4,186.1772346,3,71.53141361,2,'1 Adequate','-5','2000-2009','1 Single Family','4 4BR+','2 Renter','3 150-200% Poverty','2 100-150% Poverty','2 50.1 - 100% FMR','1 LTE 50% FMR','4 60 - 80% AMI','2 30 - 50% AMI','0 Not Assisted','2 30% to 50%','-5','-5'
60060,1282,27654,3,2007,'1',1,-6,-6,'2',1,5,2022.98036,5,63174,'1',962,1,'2',62000,0,60060,20088,33460,53527,64864.8,19344,32220.74074,51544.51852,62462.4,0.182733403,97.39334739,5,228.444348,4,123.1942278,3,61.60506161,3,139.1480437,2,75.03900156,2,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','2 Renter','2 100-150% Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','3 50 - 60% AMI','5 80 - 100% AMI','0 Not Assisted','1 Less than 30%','-5','-5'
58000,1170,15517,4,1980,'1',1,280000,-6,'1',1,9,3174.970923,2,25487,'1',928,1,'1',0,-9,58000,13950,23200,37150,46400,20227.5,33640,53867.5,67280,0.43692863,54.92887931,3,164.2521106,3,54.45940171,2,119.0158728,6,516.0396934,4,171.0980325,3,'1 Adequate','-5','1980-1989','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','3 150-200% Poverty','3 GT FMR','2 50.1 - 100% FMR','6 100 - 120% AMI','3 50 - 60% AMI','.','2 30% to 50%','-5','-5'
61700,1236,23500,2,1980,'1',1,100000,-6,'1',1,4,2572.646292,4,99974,'1',866,1,'1',100000,-9,61700,20450,34050,54500,61700,18405,30645,49050,55530,0.103947026,162.0324149,7,425.4212766,4,202.2127832,3,73.61907285,4,173.9603028,3,82.68744165,2,'1 Adequate','-5','1980-1989','1 Single Family','2 2BR','1 Owner','3 150-200% Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','4 60 - 80% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
61917,828,15470,2,2005,'1',1,150000,-6,'1',1,4,2402.664031,2,123974,'1',1882,1,'1',124000,-9,61917,15572,25979,41205,49533.6,17518.5,29226.375,46355.625,55725.3,0.182167229,250.2826364,7,801.3833226,4,374.3176329,3,91.10345462,5,328.1685417,4,153.284038,3,'1 Adequate','-5','2000-2009','1 Single Family','2 2BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','5 80 - 100% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
60060,769,11067,1,1980,'1',1,-6,-6,'2',12,3,1600.682796,1,42987,'1',630,3,'2',43000,0,60060,13025,21697,34702,42042,13955.35714,23246.78571,37180.71429,45045,0.175867123,102.2477523,6,388.4250474,4,139.7496749,3,55.94405594,3,227.7039848,4,81.92457737,2,'1 Adequate','-5','1980-1989','3 5-19 units','1 1BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','3 50 - 60% AMI','6 100 - 120% AMI','0 Not Assisted','1 Less than 30%','-5','-5'
55846,949,23529,3,2004,'1',1,180000,-6,'1',1,6,3465.325322,4,49974,'1',1058,1,'1',50000,-9,55846,17165,28604,45744,55846,17851.6,29748.16,47573.76,58079.84,0.254052107,89.48537048,5,212.3932169,4,131.6491043,3,83.16117046,5,205.27806,4,127.2388692,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','5 80 - 100% AMI','5 80 - 100% AMI','.','1 Less than 30%','-5','-5'
55846,949,15537,3,2005,'1',1,90000,-6,'1',1,6,2638.470443,2,119974,'1',1442,1,'1',120000,-9,55846,13750,22897,36614,44676.8,17875,29766.1,47598.2,58079.84,0.14423125,268.5375855,7,772.182532,4,316.0537408,3,59.32627232,3,221.7712817,4,90.77082202,2,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','3 50 - 60% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
55846,706,11067,2,2007,'1',1,-6,-6,'2',1,5,1476.167442,1,-13,'1',274,1,'2',0,0,55846,12032,20046,32045,39092.2,15469.71429,25773.42857,41200.71429,50261.4,-1,-0.033254716,1,-0.117466341,1,-0.046033994,1,21.80599824,1,99.03316165,1,38.8101983,1,'1 Adequate','-5','2000-2009','1 Single Family','2 2BR','2 Renter','1 LTE Poverty','1 LTE Poverty','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 30% AMI','1 LTE 30% AMI','0 Not Assisted','4 No Income','-5','-5'
86700,1116,12036,1,1980,'1',1,140000,-6,'1',1,4,4126.620583,1,53987,'1',1187,1,'1',54000,-9,86700,18350,30600,48950,60690,19660.71429,32785.71429,52446.42857,65025,0.263841295,88.95534685,5,448.5460286,4,120.9386201,3,73.85406579,4,398.9997199,4,107.5797632,3,'1 Adequate','-5','1980-1989','1 Single Family','1 1BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','4 60 - 80% AMI','5 80 - 100% AMI','.','1 Less than 30%','West','-5'
55926,1025,15452,3,1985,'1',1,190000,-6,'1',1,6,2588.800279,2,128000,'1',1373,1,'1',20000,-9,55926,13410,22346,35736,44740.8,17433,29049.8,46456.8,58163.04,0.12871875,286.0923363,7,828.3717318,4,312.195122,3,109.0221703,6,410.3715281,4,154.6600208,3,'1 Adequate','Central City','1980-1989','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','6 100 - 120% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
88691,1244,15492,2,1985,'1',1,730000,-6,'1',1,4,3175.5047,2,34000,'1',2444,1,'1',0,-9,88691,21292,35517,51550,70952.8,23953.5,39956.625,57993.75,79821.9,0.862588235,47.91918008,2,219.4681126,4,68.32797428,2,253.4603905,7,1305.944355,4,406.5854088,3,'1 Adequate','-5','1980-1989','1 Single Family','2 2BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','2 50.1 - 100% FMR','7 120% AMI +','2 30 - 50% AMI','.','3 50% or More','-5','-5'
73300,944,11080,1,1985,'1',1,-6,-6,'2',110,3,1763.036047,1,30196,'1',2000,5,'2',0,0,73300,15400,25700,41100,51310,16500,27535.71429,44035.71429,54975,0.794807259,58.85012668,3,272.5270758,4,79.96822034,2,145.5206912,7,722.0216607,4,211.8644068,3,'1 Adequate','-5','1980-1989','5 50+ units','1 1BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','2 50.1 - 100% FMR','7 120% AMI +','3 50 - 60% AMI','0 Not Assisted','3 50% or More','-5','-5'
62200,925,15492,2,1980,'1',1,-6,-6,'2',8,4,2345.396199,2,44974,'1',1268,3,'2',45000,0,62200,15200,25250,40400,49760,17100,28406.25,45450,55980,0.338328812,90.3818328,5,290.3046734,4,121.5513514,3,90.60378707,5,327.3947844,4,137.0810811,3,'1 Adequate','Central City','1980-1989','3 5-19 units','2 2BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','5 80 - 100% AMI','5 80 - 100% AMI','0 Not Assisted','2 30% to 50%','West','-5'
62200,1363,11067,3,1980,'1',1,160000,-6,'1',1,6,2400.275749,1,34111,'1',418,1,'1',0,-9,62200,13300,22100,35350,43540,19760,32834.28571,52520,64688,0.147049339,78.34405145,4,308.2226439,4,62.56603081,2,76.60113238,4,447.7432051,4,90.88727167,2,'1 Adequate','Central City','1980-1989','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','4 60 - 80% AMI','4 60 - 80% AMI','.','1 Less than 30%','West','-5'
73300,1570,27570,3,2004,'1',1,270000,-6,'1',1,6,3515.433894,5,154974,'1',2028,1,'1',155000,-9,73300,23800,39600,63350,79164,22918.51852,38133.33333,61003.7037,76232,0.157032793,195.7632257,7,562.1109902,4,246.7738854,3,102.9967452,6,284.7895494,4,125.0262401,3,'1 Adequate','Central City','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','6 100 - 120% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
73300,1136,12005,2,1980,'1',1,40000,-6,'1',1,5,5351.627006,1,47987,'1',330,1,'1',48000,-9,73300,15400,25700,41100,51310,19800,33042.85714,52842.85714,65970,0.08252235,93.5236796,5,399.7251145,4,105.6051937,3,20.38239876,1,112.0055682,2,29.59125982,1,'1 Adequate','Central City','1980-1989','1 Single Family','2 2BR','1 Owner','2 100-150% Poverty','4 200%+ Poverty','1 LTE 50% FMR','3 GT FMR','1 LTE 30% AMI','5 80 - 100% AMI','.','1 Less than 30%','-5','-5'
62066,1249,-6,4,2007,'3',1,950000,3,'-6',1,8,1622.028934,-6,-6,'-6',-6,1,'1',-9,-9,62066,13170,21924,35073,-9,21824.57143,36331.2,58120.97143,71996.56,-9,-9,-9,-9,-9,-9,-9,318.2370231,7,-9,-9,458.6063036,3,'-5','-5','2000-2009','1 Single Family','4 4BR+','1 Owner','.','.','3 GT FMR','.','7 120% AMI +','.','.','.','-5','-5'
73300,1136,12019,2,1980,'1',1,150000,-6,'1',1,5,2804.623275,1,29987,'1',950,1,'1',30000,-9,73300,15400,25700,41100,51310,19800,33042.85714,52842.85714,65970,0.380164738,58.44279868,3,249.4966303,4,65.99251761,2,64.28327027,4,352.8386172,4,93.32674603,2,'1 Adequate','Central City','1980-1989','1 Single Family','2 2BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','4 60 - 80% AMI','3 50 - 60% AMI','.','2 30% to 50%','-5','-5'
73300,1136,11067,2,1980,'1',1,200000,-6,'1',1,6,2471.357288,1,13764,'1',407,1,'1',0,-9,73300,15400,25700,41100,51310,19800,33042.85714,52842.85714,65970,0.35483871,26.82518028,1,124.3697479,2,30.29049296,1,84.2979268,5,502.4969938,4,122.384116,3,'1 Adequate','Central City','1980-1989','1 Single Family','2 2BR','1 Owner','4 200%+ Poverty','2 100-150% Poverty','3 GT FMR','1 LTE 50% FMR','5 80 - 100% AMI','1 LTE 30% AMI','.','2 30% to 50%','-5','-5'
60991,737,11067,2,2008,'1',1,150000,-6,'1',1,5,2846.79292,1,30000,'1',186,1,'1',0,-9,60991,12949,21555,34498,42693.7,16648.71429,27713.57143,44354.57143,54891.9,0.0744,70.26797865,4,271.0761724,4,101.7639077,3,77.08667411,4,382.3469781,4,143.5357533,3,'1 Adequate','Central City','2000-2009','1 Single Family','2 2BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','4 60 - 80% AMI','4 60 - 80% AMI','.','1 Less than 30%','-5','-5'
49074,1004,23428,4,1985,'1',1,130000,-6,'1',1,7,2255.391847,4,159974,'1',1489,1,'1',160000,-9,49074,15200,25341,40541,49074,17632,29395.56,47027.56,56925.84,0.11169315,325.9852468,7,682.8325081,4,398.3416335,3,82.18799377,4,199.7020908,3,116.4995165,3,'1 Adequate','-5','1980-1989','1 Single Family','4 4BR+','1 Owner','3 150-200% Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','4 60 - 80% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
67496,887,15492,2,1980,'1',1,-6,-6,'2',8,4,2940.346063,2,75974,'1',1069,3,'2',76000,0,67496,16199,26999,43198,53996.8,18223.875,30373.875,48597.75,60746.4,0.168847237,140.7009304,7,490.4079525,4,214.1319053,3,70.39100259,4,276.0134263,4,120.518602,3,'1 Adequate','Central City','1980-1989','3 5-19 units','2 2BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','4 60 - 80% AMI','7 120% AMI +','0 Not Assisted','1 Less than 30%','-5','-5'
72900,1044,15452,3,2004,'1',1,-6,-6,'2',16,5,3160.788979,2,66974,'1',654,3,'2',67000,0,72900,17500,29200,46650,58320,22750,37960,60645,75816,0.117179801,114.8388203,6,433.4325654,4,160.3783525,3,34.50459006,2,169.2984727,3,62.64367816,2,'1 Adequate','Central City','2000-2009','3 5-19 units','3 3BR','2 Renter','3 150-200% Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','2 30 - 50% AMI','6 100 - 120% AMI','0 Not Assisted','1 Less than 30%','-5','-5'
61329,1032,15537,3,1990,'1',1,100000,-6,'1',1,7,3847.094574,2,41584,'1',440,1,'1',0,-9,61329,14890,24784,39652,49063.2,19357,32219.2,51547.6,63782.16,0.126971912,84.7559882,5,267.6449765,4,100.7364341,3,52.53402804,3,215.661568,4,81.1708765,2,'1 Adequate','-5','1990-1999','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','3 50 - 60% AMI','5 80 - 100% AMI','.','1 Less than 30%','-5','-5'
68494,1177,24218,3,2007,'1',1,280000,-6,'1',1,7,2871.845417,4,67174,'1',2595,1,'1',60000,-9,68494,20770,34613,54700,68494,21600.8,35997.52,56888,71233.76,0.463572215,98.0728239,5,277.3722025,4,142.6805438,3,136.1627959,7,400.5032589,4,206.0192847,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','7 120% AMI +','5 80 - 100% AMI','.','2 30% to 50%','-5','-5'
52006,634,15492,2,1990,'1',1,-6,-6,'2',4,4,3007.873883,2,28987,'1',658,2,'2',13000,0,52006,13008,21662,34661,41604.8,14634,24369.75,38993.625,46805.4,0.272397972,69.67224936,4,187.1094759,3,114.3020505,3,56.23282784,3,169.8941389,3,103.785489,3,'1 Adequate','-5','1990-1999','2 2-4 units','2 2BR','2 Renter','3 150-200% Poverty','3 150-200% Poverty','3 GT FMR','3 GT FMR','3 50 - 60% AMI','4 60 - 80% AMI','0 Not Assisted','1 Less than 30%','-5','-5'
55846,949,18097,3,2004,'1',1,220000,-6,'1',1,12,1164.649858,3,180216,'1',1667,1,'1',180232,-9,55846,15473,25764,41189,50261.4,17879.91111,29771.73333,47596.17778,58079.84,0.111000133,358.5574616,7,995.8335636,4,474.7523709,3,118.9101242,6,381.6257384,4,181.9357478,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','6 100 - 120% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
77566,1277,23428,3,2003,'1',1,90000,-6,'1',1,8,670.3272187,4,103137,'1',1257,1,'1',97000,-9,77566,23524,39209,59350,77566,24464.96,40777.36,61724,80668.64,0.146252073,132.9667638,7,440.2296398,4,201.912686,3,41.16833676,2,141.7531901,2,65.0155391,2,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','1 Owner','2 100-150% Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','2 30 - 50% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
77566,1277,18070,3,2007,'1',1,270000,-6,'1',1,6,2591.351847,3,140961,'1',1988,1,'1',141000,-9,77566,21190,35314,53446,69809.4,24486.22222,40807.28889,61759.82222,80668.64,0.1692383,201.9226637,7,780.0830105,4,275.9612373,3,98.82792799,5,441.1906223,4,156.0750694,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','5 80 - 100% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
77566,1435,23462,4,2005,'1',1,250000,-6,'1',1,7,795.1120388,4,27974,'1',1463,1,'1',28000,-9,77566,23524,39209,59350,77566,27287.84,45482.44,68846,89976.56,0.627582755,36.06477065,2,119.2310971,2,48.73519164,1,74.95471919,4,287.4506772,4,117.4942123,3,'1 Adequate','-5','2000-2009','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','2 100-150% Poverty','3 GT FMR','1 LTE 50% FMR','4 60 - 80% AMI','2 30 - 50% AMI','.','3 50% or More','-5','-5'
65100,969,23428,3,1980,'1',1,140000,-6,'1',1,7,2440.441324,4,49961,'1',1568,1,'1',50000,-9,65100,19550,32550,52100,65100,20332,33852,54184,67704,0.376613759,76.74500768,4,213.253372,4,128.8983488,3,72.75336703,4,210.248163,4,127.0818876,3,'1 Adequate','-5','1980-1989','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','4 60 - 80% AMI','4 60 - 80% AMI','.','2 30% to 50%','-5','-5'
70724,2077,13984,5,2005,'1',1,800000,-6,'1',1,9,2549.595294,2,65816,'1',2416,1,'1',0,-9,70724,18866,31413,49608,56579.2,30185.6,50260.8,79372.8,90526.72,0.44050079,116.3254341,6,470.6521739,4,79.22002889,2,232.6112878,7,1505.83073,4,253.4609644,3,'1 Adequate','-5','2000-2009','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','2 50.1 - 100% FMR','7 120% AMI +','6 100 - 120% AMI','.','2 30% to 50%','West','-5'
86700,1116,11067,1,1990,'1',1,-6,-6,'2',91,3,353.4270154,1,10392,'1',215,5,'2',0,1,86700,18350,30600,48950,60690,19660.71429,32785.71429,52446.42857,65025,0.248267898,17.12308453,1,93.90078612,1,23.27956989,1,13.22568243,1,77.70850276,1,19.26523298,1,'1 Adequate','-5','1990-1999','5 50+ units','1 1BR','2 Renter','1 LTE Poverty','1 LTE Poverty','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 30% AMI','1 LTE 30% AMI','1 Assisted','1 Less than 30%','West','-5'
63226,619,11057,0,1980,'1',1,-6,-6,'2',98,1,2619.668395,1,29092,'1',1375,5,'2',0,0,63226,13607,22659,36222,44258.2,13607,22659,36222,44258.2,0.567166231,65.73245184,4,263.1093425,4,117.4959612,3,124.2707566,7,497.4224473,4,222.1324717,3,'1 Adequate','Central City','1980-1989','5 50+ units','0 Studio','2 Renter','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','7 120% AMI +','4 60 - 80% AMI','0 Not Assisted','3 50% or More','West','-5'
55800,1182,15517,3,2008,'1',1,300000,-6,'1',1,7,2680.965116,2,341917,'1',2803,1,'1',341943,-9,55800,13550,22550,36050,44640,17615,29315,46865,58032,0.098374752,765.9431004,7,2203.499388,4,723.1747039,3,155.9863756,7,583.3731614,4,191.4594193,3,'1 Adequate','Central City','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','.','1 Less than 30%','West','-5'
55800,821,18595,2,1980,'1',1,-6,-6,'2',2,5,1973.52745,3,4974,'3',1266,2,'2',5000,0,55800,15250,25350,40550,50220,15250,25350,40550,50220,3.054282268,9.90442055,1,26.74912611,1,15.14616322,1,100.8363202,6,272.3312719,4,154.2021925,3,'3 Severely Indadequa','Central City','1980-1989','2 2-4 units','2 2BR','2 Renter','4 200%+ Poverty','1 LTE Poverty','3 GT FMR','1 LTE 50% FMR','6 100 - 120% AMI','1 LTE 30% AMI','0 Not Assisted','3 50% or More','West','-5'
57596,883,24190,3,1985,'1',1,70000,-6,'1',1,7,3005.89612,4,79987,'1',379,1,'1',76788,-9,57596,18035,30050,48081,57596,18756.4,31252,50004.24,59899.84,0.05685924,138.8759636,7,330.6614303,4,226.4637599,3,42.4182599,2,105.0370806,2,71.93790999,2,'1 Adequate','-5','1980-1989','1 Single Family','3 3BR','1 Owner','2 100-150% Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','2 30 - 50% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
61900,646,15452,2,2005,'1',1,300000,-6,'1',1,5,2976.881717,2,63987,'1',2427,1,'1',0,-9,61900,14850,24800,39600,49520,16706.25,27900,44550,55710,0.455154953,129.2144588,7,414.1017344,4,247.627709,3,152.8427215,7,551.0528095,4,329.5227559,3,'1 Adequate','Central City','2000-2009','1 Single Family','2 2BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','.','2 30% to 50%','-5','-5'
50723,907,15452,3,1985,'1',1,150000,-6,'1',1,8,2371.130902,2,112974,'1',1439,1,'1',113000,-9,50723,12670,21096,33752,40578.4,16471,27424.8,43877.6,52751.92,0.152849328,278.4092029,7,731.1286565,4,311.3947078,3,89.2498448,5,304.6919928,4,129.7712424,3,'1 Adequate','-5','1980-1989','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','5 80 - 100% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
50222,888,23401,3,2003,'1',2,90000,-6,'1',1,5,1828.862909,4,37974,'1',905,6,'1',38000,-9,50222,15698,26165,41868,50222,16325.92,27211.6,43542.72,52230.88,0.285985148,75.61228147,4,162.2751165,3,106.9087838,3,59.307069,3,132.3729928,2,87.20890777,2,'1 Adequate','-5','2000-2009','6 Mobile Home','3 3BR','1 Owner','2 100-150% Poverty','3 150-200% Poverty','2 50.1 - 100% FMR','3 GT FMR','3 50 - 60% AMI','4 60 - 80% AMI','.','1 Less than 30%','-5','-5'
50222,888,18126,3,2006,'1',1,200000,-6,'1',1,7,1978.505266,3,119961,'1',1348,1,'1',120000,-9,50222,14149,23571,37705,45199.8,16349.95556,27237.6,43570.22222,52230.88,0.134843824,265.4016168,7,661.8172791,4,337.7280405,3,113.7539242,6,327.7870222,4,167.2710463,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','6 100 - 120% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
63221,1151,24253,4,2005,'1',1,450000,-6,'1',1,10,2521.896475,4,224474,'1',3340,1,'1',220000,-9,63221,19013,31687,50693,63221,22055.08,36756.92,58803.88,73336.36,0.178550745,355.0624002,7,925.5514782,4,487.5629887,3,160.697486,7,485.9179766,4,255.9723868,3,'1 Adequate','-5','2000-2009','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','.','1 Less than 30%','-5','-5'
79200,1496,23428,4,2001,'1',1,280000,-6,'1',1,9,594.1828057,4,103587,'1',2132,1,'1',95000,-9,79200,23750,39600,63350,79200,27550,45936,73486,91872,0.246980799,130.7916667,7,442.1504183,4,173.1066177,3,83.12348982,5,325.965565,4,127.619005,3,'1 Adequate','-5','2000-2009','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','5 80 - 100% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
